NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
6,Município,33,Quilogramas por Hectare,..,3528809,Maracaí - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,578570,3528809,Maracaí - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,7754,3528858,Marapoama - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,7754,3528858,Marapoama - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3528858,Marapoama - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3528858,Marapoama - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,123882,3528858,Marapoama - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,1731,3528908,Mariápolis - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,1731,3528908,Mariápolis - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3528908,Mariápolis - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3528908,Mariápolis - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,33332,3528908,Mariápolis - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,15564,3529005,Marília - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,15564,3529005,Marília - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3529005,Marília - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3529005,Marília - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,161419,3529005,Marília - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,1133,3529104,Marinópolis - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,1133,3529104,Marinópolis - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3529104,Marinópolis - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3529104,Marinópolis - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,25958,3529104,Marinópolis - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,48930,3529203,Martinópolis - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,48930,3529203,Martinópolis - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3529203,Martinópolis - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3529203,Martinópolis - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,392618,3529203,Martinópolis - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,29570,3529302,Matão - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,29570,3529302,Matão - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3529302,Matão - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3529302,Matão - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,398135,3529302,Matão - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,...,3529401,Mauá - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,...,3529401,Mauá - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3529401,Mauá - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3529401,Mauá - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,...,3529401,Mauá - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,9254,3529500,Mendonça - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,9254,3529500,Mendonça - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3529500,Mendonça - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3529500,Mendonça - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,124081,3529500,Mendonça - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,9913,3529609,Meridiano - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,9913,3529609,Meridiano - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3529609,Meridiano - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3529609,Meridiano - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,86234,3529609,Meridiano - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,7886,3529658,Mesópolis - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,7886,3529658,Mesópolis - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3529658,Mesópolis - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3529658,Mesópolis - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,100015,3529658,Mesópolis - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,70370,3529708,Miguelópolis - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,70370,3529708,Miguelópolis - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3529708,Miguelópolis - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3529708,Miguelópolis - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,870362,3529708,Miguelópolis - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,12864,3529807,Mineiros do Tietê - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,12864,3529807,Mineiros do Tietê - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3529807,Mineiros do Tietê - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3529807,Mineiros do Tietê - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,124671,3529807,Mineiros do Tietê - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,2620,3529906,Miracatu - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,2370,3529906,Miracatu - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3529906,Miracatu - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3529906,Miracatu - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,47072,3529906,Miracatu - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,1643,3530003,Mira Estrela - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,1643,3530003,Mira Estrela - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3530003,Mira Estrela - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3530003,Mira Estrela - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,12934,3530003,Mira Estrela - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,27227,3530102,Mirandópolis - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,27227,3530102,Mirandópolis - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3530102,Mirandópolis - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3530102,Mirandópolis - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,239624,3530102,Mirandópolis - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,32622,3530201,Mirante do Paranapanema - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,32622,3530201,Mirante do Paranapanema - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3530201,Mirante do Paranapanema - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3530201,Mirante do Paranapanema - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,290562,3530201,Mirante do Paranapanema - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,10848,3530300,Mirassol - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,10848,3530300,Mirassol - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3530300,Mirassol - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3530300,Mirassol - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,129940,3530300,Mirassol - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,5034,3530409,Mirassolândia - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,5034,3530409,Mirassolândia - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3530409,Mirassolândia - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3530409,Mirassolândia - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,55914,3530409,Mirassolândia - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,38646,3530508,Mococa - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,38596,3530508,Mococa - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3530508,Mococa - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3530508,Mococa - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,550228,3530508,Mococa - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,761,3530607,Mogi das Cruzes - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,761,3530607,Mogi das Cruzes - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3530607,Mogi das Cruzes - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3530607,Mogi das Cruzes - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,41325,3530607,Mogi das Cruzes - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,29456,3530706,Mogi Guaçu - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,29456,3530706,Mogi Guaçu - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3530706,Mogi Guaçu - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3530706,Mogi Guaçu - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,704250,3530706,Mogi Guaçu - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,20871,3530805,Mogi Mirim - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,20871,3530805,Mogi Mirim - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3530805,Mogi Mirim - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3530805,Mogi Mirim - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,456694,3530805,Mogi Mirim - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,8164,3530904,Mombuca - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,8164,3530904,Mombuca - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3530904,Mombuca - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3530904,Mombuca - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,93270,3530904,Mombuca - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,3062,3531001,Monções - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,3062,3531001,Monções - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3531001,Monções - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3531001,Monções - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,31558,3531001,Monções - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,11,3531100,Mongaguá - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,11,3531100,Mongaguá - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3531100,Mongaguá - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3531100,Mongaguá - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,338,3531100,Mongaguá - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,678,3531209,Monte Alegre do Sul - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,678,3531209,Monte Alegre do Sul - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3531209,Monte Alegre do Sul - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3531209,Monte Alegre do Sul - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,20637,3531209,Monte Alegre do Sul - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,17023,3531308,Monte Alto - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,17023,3531308,Monte Alto - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3531308,Monte Alto - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3531308,Monte Alto - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,326413,3531308,Monte Alto - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,18971,3531407,Monte Aprazível - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,18971,3531407,Monte Aprazível - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3531407,Monte Aprazível - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3531407,Monte Aprazível - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,239483,3531407,Monte Aprazível - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,18072,3531506,Monte Azul Paulista - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,18072,3531506,Monte Azul Paulista - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3531506,Monte Azul Paulista - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3531506,Monte Azul Paulista - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,244110,3531506,Monte Azul Paulista - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,9994,3531605,Monte Castelo - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,9964,3531605,Monte Castelo - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3531605,Monte Castelo - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3531605,Monte Castelo - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,88912,3531605,Monte Castelo - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,15,3531704,Monteiro Lobato - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,15,3531704,Monteiro Lobato - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3531704,Monteiro Lobato - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3531704,Monteiro Lobato - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,144,3531704,Monteiro Lobato - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,8436,3531803,Monte Mor - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,8436,3531803,Monte Mor - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3531803,Monte Mor - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3531803,Monte Mor - SP,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,122257,3531803,Monte Mor - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,107340,3531902,Morro Agudo - SP,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,107340,3531902,Morro Agudo - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3531902,Morro Agudo - SP,2022,2022,214,Quantidade produzida,0,Total
